ID,Class
115704,normal
115705,normal
115706,normal
115707,normal
115708,smurf
115709,neptune
115710,normal
115711,smurf
115712,smurf
115713,neptune
115714,neptune
115715,smurf
115716,neptune
115717,smurf
115718,smurf
115719,normal
115720,normal
115721,smurf
115722,normal
115723,smurf
115724,smurf
115725,normal
115726,smurf
115727,normal
115728,smurf
115729,smurf
115730,smurf
115731,neptune
115732,smurf
115733,normal
115734,smurf
115735,normal
115736,normal
115737,smurf
115738,neptune
115739,smurf
115740,neptune
115741,smurf
115742,smurf
115743,neptune
115744,neptune
115745,neptune
115746,normal
115747,normal
115748,normal
115749,smurf
115750,smurf
115751,normal
115752,smurf
115753,normal
115754,smurf
115755,normal
115756,normal
115757,normal
115758,smurf
115759,neptune
115760,normal
115761,smurf
115762,normal
115763,smurf
115764,normal
115765,smurf
115766,neptune
115767,normal
115768,normal
115769,neptune
115770,smurf
115771,normal
115772,smurf
115773,satan
115774,smurf
115775,normal
115776,smurf
115777,smurf
115778,normal
115779,neptune
115780,normal
115781,normal
115782,normal
115783,normal
115784,smurf
115785,normal
115786,normal
115787,smurf
115788,normal
115789,normal
115790,smurf
115791,normal
115792,back
115793,satan
115794,smurf
115795,smurf
115796,smurf
115797,normal
115798,neptune
115799,smurf
115800,normal
115801,normal
115802,neptune
115803,normal
115804,neptune
115805,smurf
115806,smurf
115807,smurf
115808,normal
115809,smurf
115810,smurf
115811,smurf
115812,smurf
115813,normal
115814,normal
115815,normal
115816,normal
115817,neptune
115818,neptune
115819,normal
115820,neptune
115821,smurf
115822,smurf
115823,smurf
115824,normal
115825,normal
115826,normal
115827,normal
115828,neptune
115829,smurf
115830,neptune
115831,smurf
115832,normal
115833,smurf
115834,neptune
115835,normal
115836,smurf
115837,smurf
115838,smurf
115839,neptune
115840,smurf
115841,neptune
115842,smurf
115843,normal
115844,normal
115845,neptune
115846,normal
115847,neptune
115848,neptune
115849,normal
115850,neptune
115851,normal
115852,smurf
115853,smurf
115854,neptune
115855,neptune
115856,smurf
115857,normal
115858,neptune
115859,neptune
115860,normal
115861,normal
115862,smurf
115863,normal
115864,normal
115865,neptune
115866,normal
115867,normal
115868,neptune
115869,neptune
115870,smurf
115871,smurf
115872,normal
115873,normal
115874,normal
115875,smurf
115876,normal
115877,smurf
115878,smurf
115879,normal
115880,neptune
115881,normal
115882,normal
115883,smurf
115884,neptune
115885,smurf
115886,normal
115887,smurf
115888,smurf
115889,normal
115890,smurf
115891,normal
115892,smurf
115893,smurf
115894,normal
115895,neptune
115896,neptune
115897,neptune
115898,neptune
115899,neptune
115900,normal
115901,normal
115902,neptune
115903,normal
115904,normal
115905,normal
115906,normal
115907,normal
115908,smurf
115909,normal
115910,neptune
115911,smurf
115912,neptune
115913,smurf
115914,neptune
115915,normal
115916,normal
115917,smurf
115918,normal
115919,normal
115920,smurf
115921,normal
115922,smurf
115923,normal
115924,normal
115925,normal
115926,smurf
115927,normal
115928,neptune
115929,normal
115930,normal
115931,smurf
115932,normal
115933,normal
115934,normal
115935,smurf
115936,smurf
115937,neptune
115938,normal
115939,neptune
115940,normal
115941,neptune
115942,normal
115943,smurf
115944,normal
115945,normal
115946,neptune
115947,normal
115948,normal
115949,smurf
115950,neptune
115951,neptune
115952,normal
115953,neptune
115954,smurf
115955,normal
115956,smurf
115957,neptune
115958,normal
115959,normal
115960,neptune
115961,neptune
115962,normal
115963,neptune
115964,normal
115965,normal
115966,normal
115967,normal
115968,normal
115969,normal
115970,smurf
115971,smurf
115972,normal
115973,smurf
115974,normal
115975,smurf
115976,smurf
115977,smurf
115978,smurf
115979,normal
115980,normal
115981,smurf
115982,normal
115983,neptune
115984,smurf
115985,normal
115986,normal
115987,normal
115988,neptune
115989,normal
115990,normal
115991,smurf
115992,neptune
115993,smurf
115994,neptune
115995,normal
115996,normal
115997,neptune
115998,smurf
115999,neptune
116000,neptune
116001,normal
116002,normal
116003,portsweep
116004,normal
116005,normal
116006,neptune
116007,smurf
116008,normal
116009,neptune
116010,normal
116011,neptune
116012,smurf
116013,smurf
116014,normal
116015,smurf
116016,neptune
116017,normal
116018,neptune
116019,neptune
116020,smurf
116021,neptune
116022,normal
116023,smurf
116024,back
116025,normal
116026,smurf
116027,smurf
116028,neptune
116029,normal
116030,smurf
116031,smurf
116032,neptune
116033,normal
116034,normal
116035,smurf
116036,neptune
116037,smurf
116038,smurf
116039,normal
116040,normal
116041,smurf
116042,normal
116043,neptune
116044,normal
116045,normal
116046,smurf
116047,smurf
116048,normal
116049,smurf
116050,smurf
116051,smurf
116052,normal
116053,smurf
116054,normal
116055,normal
116056,neptune
116057,normal
116058,normal
116059,smurf
116060,neptune
116061,neptune
116062,neptune
116063,normal
116064,smurf
116065,neptune
116066,neptune
116067,normal
116068,smurf
116069,neptune
116070,smurf
116071,neptune
116072,smurf
116073,normal
116074,normal
116075,smurf
116076,normal
116077,smurf
116078,smurf
116079,normal
116080,normal
116081,normal
116082,neptune
116083,normal
116084,normal
116085,smurf
116086,normal
116087,smurf
116088,neptune
116089,normal
116090,neptune
116091,neptune
116092,smurf
116093,neptune
116094,smurf
116095,smurf
116096,smurf
116097,smurf
116098,smurf
116099,normal
116100,normal
116101,normal
116102,normal
116103,normal
116104,smurf
116105,smurf
116106,normal
116107,normal
116108,smurf
116109,smurf
116110,normal
116111,normal
116112,smurf
116113,neptune
116114,normal
116115,smurf
116116,smurf
116117,smurf
116118,smurf
116119,normal
116120,normal
116121,smurf
116122,normal
116123,normal
116124,normal
116125,normal
116126,normal
116127,normal
116128,normal
116129,neptune
116130,back
116131,smurf
116132,normal
116133,normal
116134,smurf
116135,neptune
116136,normal
116137,smurf
116138,normal
116139,normal
116140,neptune
116141,normal
116142,normal
116143,neptune
116144,smurf
116145,normal
116146,smurf
116147,normal
116148,neptune
116149,normal
116150,neptune
116151,smurf
116152,normal
116153,neptune
116154,normal
116155,smurf
116156,neptune
116157,normal
116158,normal
116159,neptune
116160,smurf
116161,smurf
116162,neptune
116163,neptune
116164,normal
116165,neptune
116166,smurf
116167,normal
116168,normal
116169,neptune
116170,smurf
116171,normal
116172,smurf
116173,smurf
116174,neptune
116175,normal
116176,neptune
116177,neptune
116178,smurf
116179,neptune
116180,neptune
116181,neptune
116182,smurf
116183,smurf
116184,normal
116185,normal
116186,normal
116187,neptune
116188,smurf
116189,smurf
116190,normal
116191,neptune
116192,normal
116193,normal
116194,smurf
116195,neptune
116196,normal
116197,normal
116198,smurf
116199,neptune
116200,neptune
116201,neptune
116202,smurf
116203,normal
116204,smurf
116205,smurf
116206,smurf
116207,smurf
116208,normal
116209,normal
116210,neptune
116211,normal
116212,smurf
116213,normal
116214,normal
116215,normal
116216,neptune
116217,normal
116218,neptune
116219,normal
116220,smurf
116221,smurf
116222,normal
116223,smurf
116224,normal
116225,normal
116226,normal
116227,smurf
116228,smurf
116229,smurf
116230,neptune
116231,smurf
116232,smurf
116233,neptune
116234,smurf
116235,normal
116236,smurf
116237,normal
116238,neptune
116239,neptune
116240,smurf
116241,normal
116242,normal
116243,neptune
116244,normal
116245,neptune
116246,normal
116247,smurf
116248,normal
116249,normal
116250,neptune
116251,neptune
116252,smurf
116253,smurf
116254,normal
116255,smurf
116256,smurf
116257,smurf
116258,smurf
116259,smurf
116260,smurf
116261,satan
116262,ipsweep
116263,neptune
116264,smurf
116265,smurf
116266,neptune
116267,normal
116268,smurf
116269,normal
116270,normal
116271,normal
116272,normal
116273,normal
116274,smurf
116275,smurf
116276,smurf
116277,smurf
116278,smurf
116279,neptune
116280,normal
116281,normal
116282,smurf
116283,normal
116284,smurf
116285,smurf
116286,smurf
116287,smurf
116288,normal
116289,normal
116290,smurf
116291,normal
116292,normal
116293,smurf
116294,smurf
116295,neptune
116296,normal
116297,smurf
116298,normal
116299,normal
116300,smurf
116301,normal
116302,normal
116303,normal
116304,smurf
116305,normal
116306,normal
116307,smurf
116308,normal
116309,smurf
116310,satan
116311,neptune
116312,normal
116313,smurf
116314,smurf
116315,smurf
116316,normal
116317,normal
116318,smurf
116319,neptune
116320,smurf
116321,smurf
116322,neptune
116323,normal
116324,normal
116325,smurf
116326,normal
116327,smurf
116328,smurf
116329,smurf
116330,neptune
116331,normal
116332,smurf
116333,normal
116334,normal
116335,normal
116336,normal
116337,neptune
116338,normal
116339,smurf
116340,normal
116341,smurf
116342,neptune
116343,smurf
116344,neptune
116345,normal
116346,smurf
116347,smurf
116348,smurf
116349,neptune
116350,neptune
116351,normal
116352,smurf
116353,smurf
116354,neptune
116355,neptune
116356,smurf
116357,neptune
116358,neptune
116359,smurf
116360,neptune
116361,normal
116362,normal
116363,neptune
116364,neptune
116365,smurf
116366,neptune
116367,smurf
116368,normal
116369,normal
116370,smurf
116371,neptune
116372,smurf
116373,normal
116374,normal
116375,normal
116376,smurf
116377,smurf
116378,normal
116379,smurf
116380,smurf
116381,smurf
116382,normal
116383,smurf
116384,portsweep
116385,normal
116386,neptune
116387,neptune
116388,smurf
116389,normal
116390,smurf
116391,normal
116392,smurf
116393,smurf
116394,normal
116395,smurf
116396,neptune
116397,normal
116398,normal
116399,smurf
116400,normal
116401,neptune
116402,normal
116403,normal
116404,normal
116405,neptune
116406,smurf
116407,normal
116408,smurf
116409,normal
116410,neptune
116411,smurf
116412,smurf
116413,normal
116414,smurf
116415,smurf
116416,neptune
116417,smurf
116418,neptune
116419,normal
116420,smurf
116421,smurf
116422,neptune
116423,normal
116424,normal
116425,normal
116426,smurf
116427,normal
116428,normal
116429,normal
116430,normal
116431,smurf
116432,smurf
116433,normal
116434,normal
116435,neptune
116436,neptune
116437,normal
116438,normal
116439,normal
116440,smurf
116441,neptune
116442,smurf
116443,smurf
116444,smurf
116445,portsweep
116446,smurf
116447,neptune
116448,normal
116449,smurf
116450,normal
116451,smurf
116452,smurf
116453,smurf
116454,normal
116455,smurf
116456,normal
116457,neptune
116458,neptune
116459,normal
116460,smurf
116461,smurf
116462,neptune
116463,smurf
116464,normal
116465,smurf
116466,smurf
116467,smurf
116468,normal
116469,normal
116470,normal
116471,neptune
116472,normal
116473,normal
116474,smurf
116475,neptune
116476,normal
116477,neptune
116478,neptune
116479,neptune
116480,portsweep
116481,satan
116482,smurf
116483,smurf
116484,neptune
116485,normal
116486,neptune
116487,smurf
116488,normal
116489,smurf
116490,normal
116491,smurf
116492,smurf
116493,smurf
116494,smurf
116495,normal
116496,neptune
116497,normal
116498,normal
116499,normal
116500,neptune
116501,normal
116502,neptune
116503,normal
116504,smurf
116505,normal
116506,neptune
116507,normal
116508,neptune
116509,smurf
116510,smurf
116511,neptune
116512,neptune
116513,normal
116514,neptune
116515,neptune
116516,smurf
116517,smurf
116518,normal
116519,normal
116520,neptune
116521,normal
116522,neptune
116523,smurf
116524,normal
116525,neptune
116526,normal
116527,smurf
116528,smurf
116529,normal
116530,normal
116531,normal
116532,normal
116533,smurf
116534,smurf
116535,normal
116536,neptune
116537,normal
116538,smurf
116539,smurf
116540,normal
116541,smurf
116542,normal
116543,smurf
116544,normal
116545,smurf
116546,normal
116547,normal
116548,normal
116549,smurf
116550,neptune
116551,normal
116552,smurf
116553,smurf
116554,normal
116555,smurf
116556,normal
116557,normal
116558,normal
116559,neptune
116560,normal
116561,normal
116562,smurf
116563,smurf
116564,smurf
116565,normal
116566,normal
116567,normal
116568,smurf
116569,normal
116570,normal
116571,neptune
116572,smurf
116573,neptune
116574,normal
116575,smurf
116576,smurf
116577,smurf
116578,normal
116579,smurf
116580,normal
116581,smurf
116582,neptune
116583,neptune
116584,normal
116585,neptune
116586,normal
116587,normal
116588,normal
116589,normal
116590,smurf
116591,neptune
116592,smurf
116593,normal
116594,neptune
116595,smurf
116596,smurf
116597,neptune
116598,normal
116599,normal
116600,normal
116601,smurf
116602,neptune
116603,back
116604,smurf
116605,neptune
116606,normal
116607,normal
116608,normal
116609,smurf
116610,smurf
116611,smurf
116612,smurf
116613,smurf
116614,normal
116615,normal
116616,smurf
116617,neptune
116618,smurf
116619,neptune
116620,normal
116621,neptune
116622,smurf
116623,smurf
116624,smurf
116625,normal
116626,normal
116627,neptune
116628,smurf
116629,neptune
116630,neptune
116631,normal
116632,smurf
116633,normal
116634,smurf
116635,smurf
116636,normal
116637,neptune
116638,smurf
116639,normal
116640,smurf
116641,normal
116642,neptune
116643,smurf
116644,smurf
116645,normal
116646,normal
116647,normal
116648,smurf
116649,normal
116650,neptune
116651,normal
116652,normal
116653,normal
116654,normal
116655,smurf
116656,neptune
116657,normal
116658,normal
116659,smurf
116660,normal
116661,smurf
116662,smurf
116663,neptune
116664,smurf
116665,smurf
116666,normal
116667,neptune
116668,normal
116669,smurf
116670,normal
116671,normal
116672,neptune
116673,normal
116674,neptune
116675,neptune
116676,smurf
116677,normal
116678,smurf
116679,normal
116680,normal
116681,normal
116682,normal
116683,smurf
116684,smurf
116685,normal
116686,normal
116687,smurf
116688,smurf
116689,neptune
116690,neptune
116691,neptune
116692,normal
116693,smurf
116694,neptune
116695,neptune
116696,normal
116697,normal
116698,normal
116699,smurf
116700,normal
116701,smurf
116702,smurf
116703,normal
116704,neptune
116705,smurf
116706,neptune
116707,normal
116708,normal
116709,smurf
116710,normal
116711,normal
116712,neptune
116713,normal
116714,smurf
116715,smurf
116716,normal
116717,smurf
116718,smurf
116719,normal
116720,smurf
116721,normal
116722,smurf
116723,smurf
116724,smurf
116725,smurf
116726,normal
116727,smurf
116728,smurf
116729,smurf
116730,smurf
116731,smurf
116732,smurf
116733,smurf
116734,smurf
116735,smurf
116736,smurf
116737,normal
116738,normal
116739,smurf
116740,normal
116741,neptune
116742,normal
116743,smurf
116744,normal
116745,satan
116746,smurf
116747,normal
116748,normal
116749,neptune
116750,satan
116751,smurf
116752,normal
116753,normal
116754,smurf
116755,normal
116756,neptune
116757,smurf
116758,normal
116759,normal
116760,normal
116761,normal
116762,smurf
116763,smurf
116764,smurf
116765,smurf
116766,normal
116767,normal
116768,smurf
116769,neptune
116770,satan
116771,ipsweep
116772,neptune
116773,neptune
116774,neptune
116775,smurf
116776,neptune
116777,neptune
116778,smurf
116779,neptune
116780,back
116781,normal
116782,normal
116783,normal
116784,smurf
116785,smurf
116786,normal
116787,neptune
116788,smurf
116789,smurf
116790,satan
116791,smurf
116792,normal
116793,normal
116794,normal
116795,smurf
116796,neptune
116797,neptune
116798,neptune
116799,normal
116800,normal
116801,smurf
116802,smurf
116803,smurf
116804,normal
116805,normal
116806,normal
116807,normal
116808,neptune
116809,smurf
116810,normal
116811,normal
116812,satan
116813,normal
116814,smurf
116815,normal
116816,smurf
116817,normal
116818,normal
116819,neptune
116820,normal
116821,normal
116822,neptune
116823,smurf
116824,smurf
116825,neptune
116826,normal
116827,smurf
116828,smurf
116829,normal
116830,neptune
116831,normal
116832,neptune
116833,neptune
116834,smurf
116835,neptune
116836,smurf
116837,smurf
116838,normal
116839,neptune
116840,normal
116841,smurf
116842,neptune
116843,normal
116844,neptune
116845,neptune
116846,normal
116847,smurf
116848,neptune
116849,normal
116850,normal
116851,smurf
116852,neptune
116853,normal
116854,smurf
116855,smurf
116856,normal
116857,smurf
116858,smurf
116859,smurf
116860,ipsweep
116861,smurf
116862,smurf
116863,neptune
116864,normal
116865,neptune
116866,back
116867,normal
116868,smurf
116869,smurf
116870,neptune
116871,smurf
116872,normal
116873,neptune
116874,normal
116875,smurf
116876,normal
116877,neptune
116878,neptune
116879,smurf
116880,neptune
116881,normal
116882,normal
116883,smurf
116884,normal
116885,neptune
116886,normal
116887,neptune
116888,smurf
116889,normal
116890,normal
116891,smurf
116892,normal
116893,neptune
116894,normal
116895,smurf
116896,smurf
116897,normal
116898,normal
116899,neptune
116900,normal
116901,neptune
116902,smurf
116903,normal
116904,normal
116905,back
116906,smurf
116907,normal
116908,smurf
116909,normal
116910,normal
116911,smurf
116912,smurf
116913,neptune
116914,normal
116915,smurf
116916,normal
116917,normal
116918,normal
116919,smurf
116920,smurf
116921,smurf
116922,smurf
116923,neptune
116924,normal
116925,normal
116926,smurf
116927,neptune
116928,neptune
116929,normal
116930,neptune
116931,smurf
116932,smurf
116933,smurf
116934,normal
116935,normal
116936,normal
116937,normal
116938,normal
116939,normal
116940,neptune
116941,smurf
116942,smurf
116943,smurf
116944,normal
116945,normal
116946,normal
116947,neptune
116948,neptune
116949,normal
116950,neptune
116951,smurf
116952,smurf
116953,normal
116954,smurf
116955,normal
116956,normal
116957,normal
116958,smurf
116959,smurf
116960,normal
116961,normal
116962,normal
116963,normal
116964,smurf
116965,normal
116966,smurf
116967,normal
116968,neptune
116969,smurf
116970,smurf
116971,smurf
116972,neptune
116973,smurf
116974,normal
116975,normal
116976,neptune
116977,neptune
116978,normal
116979,smurf
116980,smurf
116981,smurf
116982,neptune
116983,neptune
116984,smurf
116985,neptune
116986,smurf
116987,neptune
116988,normal
116989,normal
116990,neptune
116991,neptune
116992,smurf
116993,normal
116994,smurf
116995,neptune
116996,normal
116997,normal
116998,normal
116999,smurf
117000,smurf
117001,neptune
117002,normal
117003,smurf
117004,normal
117005,smurf
117006,normal
117007,neptune
117008,neptune
117009,smurf
117010,neptune
117011,smurf
117012,normal
117013,normal
117014,neptune
117015,smurf
117016,smurf
117017,smurf
117018,normal
117019,smurf
117020,normal
117021,smurf
117022,normal
117023,smurf
117024,normal
117025,normal
117026,normal
117027,normal
117028,smurf
117029,smurf
117030,normal
117031,smurf
117032,neptune
117033,smurf
117034,neptune
117035,smurf
117036,normal
117037,smurf
117038,neptune
117039,neptune
117040,smurf
117041,smurf
117042,smurf
117043,smurf
117044,smurf
117045,smurf
117046,neptune
117047,normal
117048,smurf
117049,smurf
117050,normal
117051,smurf
117052,normal
117053,smurf
117054,normal
117055,normal
117056,smurf
117057,smurf
117058,smurf
117059,neptune
117060,normal
117061,normal
117062,smurf
117063,smurf
117064,smurf
117065,normal
117066,neptune
117067,neptune
117068,normal
117069,smurf
117070,smurf
117071,normal
117072,smurf
117073,smurf
117074,smurf
117075,smurf
117076,smurf
117077,smurf
117078,neptune
117079,normal
117080,normal
117081,smurf
117082,smurf
117083,smurf
117084,smurf
117085,normal
117086,normal
117087,neptune
117088,smurf
117089,normal
117090,normal
117091,normal
117092,normal
117093,smurf
117094,neptune
117095,smurf
117096,smurf
117097,smurf
117098,smurf
117099,normal
117100,ipsweep
117101,smurf
117102,smurf
117103,normal
117104,normal
117105,smurf
117106,neptune
117107,normal
117108,smurf
117109,neptune
117110,smurf
117111,smurf
117112,smurf
117113,smurf
117114,normal
117115,smurf
117116,neptune
117117,neptune
117118,normal
117119,smurf
117120,smurf
117121,normal
117122,normal
117123,normal
117124,neptune
117125,normal
117126,normal
117127,smurf
117128,smurf
117129,normal
117130,normal
117131,neptune
117132,neptune
117133,normal
117134,neptune
117135,normal
117136,neptune
117137,smurf
117138,smurf
117139,neptune
117140,normal
117141,smurf
117142,smurf
117143,normal
117144,neptune
117145,normal
117146,normal
117147,smurf
117148,normal
117149,normal
117150,neptune
117151,normal
117152,smurf
117153,normal
117154,normal
117155,normal
117156,smurf
117157,smurf
117158,smurf
117159,smurf
117160,normal
117161,neptune
117162,normal
117163,normal
117164,normal
117165,normal
117166,ipsweep
117167,normal
117168,normal
117169,neptune
117170,neptune
117171,smurf
117172,smurf
117173,normal
117174,normal
117175,smurf
117176,normal
117177,smurf
117178,smurf
117179,normal
117180,neptune
117181,normal
117182,normal
117183,smurf
117184,neptune
117185,smurf
117186,normal
117187,normal
117188,normal
117189,smurf
117190,smurf
117191,normal
117192,normal
117193,smurf
117194,normal
117195,normal
117196,smurf
117197,normal
117198,normal
117199,normal
117200,smurf
117201,satan
117202,normal
117203,neptune
117204,normal
117205,normal
117206,normal
117207,normal
117208,normal
117209,smurf
117210,normal
117211,normal
117212,smurf
117213,neptune
117214,normal
117215,normal
117216,neptune
117217,neptune
117218,smurf
117219,neptune
117220,smurf
117221,normal
117222,neptune
117223,normal
117224,normal
117225,smurf
117226,smurf
117227,smurf
117228,smurf
117229,smurf
117230,smurf
117231,neptune
117232,smurf
117233,neptune
117234,neptune
117235,neptune
117236,smurf
117237,smurf
117238,neptune
117239,normal
117240,smurf
117241,normal
117242,smurf
117243,smurf
117244,normal
117245,smurf
117246,normal
117247,smurf
117248,normal
117249,neptune
117250,normal
117251,normal
117252,normal
117253,normal
117254,smurf
117255,smurf
117256,neptune
117257,smurf
117258,normal
117259,normal
117260,smurf
117261,smurf
117262,smurf
117263,smurf
117264,normal
117265,normal
117266,smurf
117267,normal
117268,neptune
117269,normal
117270,normal
117271,normal
117272,neptune
117273,smurf
117274,normal
117275,smurf
117276,smurf
117277,normal
117278,smurf
117279,neptune
117280,smurf
117281,normal
117282,normal
117283,normal
117284,normal
117285,neptune
117286,smurf
117287,normal
117288,normal
117289,smurf
117290,normal
117291,smurf
117292,smurf
117293,normal
117294,normal
117295,normal
117296,smurf
117297,normal
117298,normal
117299,smurf
117300,smurf
117301,neptune
117302,back
117303,smurf
117304,neptune
117305,normal
117306,smurf
117307,smurf
117308,neptune
117309,normal
117310,smurf
117311,smurf
117312,normal
117313,smurf
117314,smurf
117315,smurf
117316,smurf
117317,neptune
117318,normal
117319,neptune
117320,normal
117321,normal
117322,normal
117323,normal
117324,smurf
117325,normal
117326,smurf
117327,neptune
117328,normal
117329,smurf
117330,normal
117331,smurf
117332,smurf
117333,smurf
117334,normal
117335,smurf
117336,neptune
117337,normal
117338,neptune
117339,normal
117340,smurf
117341,normal
117342,neptune
117343,smurf
117344,smurf
117345,smurf
117346,neptune
117347,smurf
117348,normal
117349,smurf
117350,smurf
117351,neptune
117352,smurf
117353,smurf
117354,normal
117355,normal
117356,neptune
117357,smurf
117358,normal
117359,normal
117360,normal
117361,normal
117362,normal
117363,normal
117364,smurf
117365,normal
117366,smurf
117367,smurf
117368,smurf
117369,normal
117370,normal
117371,smurf
117372,normal
117373,normal
117374,neptune
117375,smurf
117376,normal
117377,normal
117378,normal
117379,neptune
117380,satan
117381,smurf
117382,smurf
117383,normal
117384,neptune
117385,smurf
117386,smurf
117387,neptune
117388,normal
117389,smurf
117390,normal
117391,smurf
117392,smurf
117393,smurf
117394,smurf
117395,normal
117396,smurf
117397,smurf
117398,smurf
117399,normal
117400,normal
117401,smurf
117402,smurf
117403,neptune
117404,neptune
117405,neptune
117406,smurf
117407,normal
117408,normal
117409,smurf
117410,smurf
117411,normal
117412,neptune
117413,normal
117414,normal
117415,smurf
117416,normal
117417,normal
117418,neptune
117419,normal
117420,smurf
117421,normal
117422,smurf
117423,neptune
117424,neptune
117425,smurf
117426,neptune
117427,normal
117428,normal
117429,smurf
117430,normal
117431,normal
117432,smurf
117433,neptune
117434,smurf
117435,normal
117436,neptune
117437,smurf
117438,smurf
117439,smurf
117440,neptune
117441,normal
117442,satan
117443,normal
117444,neptune
117445,normal
117446,smurf
117447,smurf
117448,smurf
117449,normal
117450,smurf
117451,normal
117452,neptune
117453,neptune
117454,neptune
117455,smurf
117456,smurf
117457,smurf
117458,normal
117459,normal
117460,normal
117461,normal
117462,neptune
117463,smurf
117464,normal
117465,normal
117466,smurf
117467,normal
117468,smurf
117469,smurf
117470,smurf
117471,normal
117472,smurf
117473,normal
117474,normal
117475,normal
117476,normal
117477,normal
117478,smurf
117479,smurf
117480,neptune
117481,smurf
117482,normal
117483,smurf
117484,smurf
117485,neptune
117486,neptune
117487,normal
117488,neptune
117489,normal
117490,smurf
117491,smurf
117492,normal
117493,smurf
117494,normal
117495,normal
117496,smurf
117497,normal
117498,smurf
117499,normal
117500,normal
117501,neptune
117502,smurf
117503,neptune
117504,normal
117505,normal
117506,normal
117507,normal
117508,neptune
117509,smurf
117510,smurf
117511,normal
117512,normal
117513,neptune
117514,normal
117515,smurf
117516,neptune
117517,smurf
117518,smurf
117519,smurf
117520,normal
117521,neptune
117522,normal
117523,normal
117524,smurf
117525,smurf
117526,neptune
117527,normal
117528,smurf
117529,normal
117530,smurf
117531,normal
117532,smurf
117533,normal
117534,normal
117535,normal
117536,normal
117537,smurf
117538,smurf
117539,smurf
117540,neptune
117541,neptune
117542,smurf
117543,normal
117544,ipsweep
117545,smurf
117546,smurf
117547,neptune
117548,smurf
117549,smurf
117550,smurf
117551,neptune
117552,neptune
117553,smurf
117554,back
117555,neptune
117556,normal
117557,normal
117558,smurf
117559,normal
117560,smurf
117561,smurf
117562,normal
117563,smurf
117564,smurf
117565,satan
117566,smurf
117567,back
117568,smurf
117569,smurf
117570,neptune
117571,normal
117572,normal
117573,neptune
117574,normal
117575,normal
117576,smurf
117577,neptune
117578,normal
117579,smurf
117580,normal
117581,neptune
117582,normal
117583,normal
117584,smurf
117585,neptune
117586,normal
117587,smurf
117588,normal
117589,smurf
117590,normal
117591,normal
117592,normal
117593,normal
117594,normal
117595,normal
117596,neptune
117597,normal
117598,smurf
117599,smurf
117600,normal
117601,smurf
117602,normal
117603,smurf
117604,smurf
117605,normal
117606,normal
117607,normal
117608,neptune
117609,smurf
117610,normal
117611,neptune
117612,normal
117613,smurf
117614,neptune
117615,smurf
117616,smurf
117617,smurf
117618,neptune
117619,normal
117620,smurf
117621,normal
117622,normal
117623,normal
117624,normal
117625,smurf
117626,satan
117627,smurf
117628,normal
117629,normal
117630,smurf
117631,normal
117632,neptune
117633,smurf
117634,neptune
117635,normal
117636,neptune
117637,smurf
117638,neptune
117639,normal
117640,smurf
117641,neptune
117642,smurf
117643,neptune
117644,normal
117645,smurf
117646,normal
117647,normal
117648,smurf
117649,smurf
117650,normal
117651,neptune
117652,neptune
117653,normal
117654,neptune
117655,smurf
117656,smurf
117657,normal
117658,normal
117659,normal
117660,normal
117661,neptune
117662,neptune
117663,neptune
117664,smurf
117665,neptune
117666,neptune
117667,normal
117668,normal
117669,smurf
117670,neptune
117671,smurf
117672,smurf
117673,neptune
117674,neptune
117675,smurf
117676,smurf
117677,normal
117678,neptune
117679,neptune
117680,neptune
117681,smurf
117682,neptune
117683,normal
117684,smurf
117685,neptune
117686,normal
117687,normal
117688,neptune
117689,normal
117690,smurf
117691,smurf
117692,neptune
117693,normal
117694,smurf
117695,normal
117696,normal
117697,neptune
117698,smurf
117699,normal
117700,normal
117701,smurf
117702,smurf
117703,normal
117704,neptune
117705,smurf
117706,neptune
117707,smurf
117708,normal
117709,normal
117710,neptune
117711,normal
117712,normal
117713,neptune
117714,normal
117715,neptune
117716,smurf
117717,neptune
117718,normal
117719,normal
117720,smurf
117721,normal
117722,smurf
117723,neptune
117724,normal
117725,neptune
117726,smurf
117727,normal
117728,smurf
117729,neptune
117730,neptune
117731,smurf
117732,normal
117733,smurf
117734,neptune
117735,smurf
117736,normal
117737,normal
117738,smurf
117739,normal
117740,normal
117741,smurf
117742,smurf
117743,smurf
117744,smurf
117745,smurf
117746,normal
117747,smurf
117748,smurf
117749,neptune
117750,smurf
117751,smurf
117752,neptune
117753,smurf
117754,smurf
117755,normal
117756,smurf
117757,normal
117758,neptune
117759,normal
117760,normal
117761,normal
117762,normal
117763,satan
117764,normal
117765,neptune
117766,neptune
117767,normal
117768,normal
117769,smurf
117770,smurf
117771,normal
117772,normal
117773,normal
117774,normal
117775,normal
117776,smurf
117777,smurf
117778,smurf
117779,satan
117780,smurf
117781,smurf
117782,normal
117783,smurf
117784,normal
117785,normal
117786,smurf
117787,normal
117788,normal
117789,normal
117790,smurf
117791,smurf
117792,neptune
117793,neptune
117794,smurf
117795,normal
117796,normal
117797,neptune
117798,smurf
117799,smurf
117800,back
117801,smurf
117802,smurf
117803,neptune
117804,normal
117805,normal
117806,normal
117807,normal
117808,smurf
117809,normal
117810,smurf
117811,neptune
117812,neptune
117813,normal
117814,normal
117815,neptune
117816,normal
117817,neptune
117818,smurf
117819,normal
117820,normal
117821,smurf
117822,neptune
117823,smurf
117824,smurf
117825,smurf
117826,normal
117827,smurf
